No,Name,Store_name,Franchise,Category,Luxury
774,테크노마트 강변,나나슈 (슈즈),개인,패션,0
775,테크노마트 강변,나눔텔레콤 (핸드폰),개인,전자,0
776,테크노마트 강변,나두왁싱 (제모관리),개인,패션,0
777,테크노마트 강변,실과바늘 (생활한복),개인,패션,0
778,테크노마트 강변,나래A/V산업 (음향기기),개인,전자,0
779,테크노마트 강변,나무컴퍼니 (네비게이션),개인,전자,0
780,테크노마트 강변,노트스토리 (컴퓨터),개인,전자,0
781,테크노마트 강변,노트올 (노트북),개인,전자,0
782,테크노마트 강변,노트프라자 (노트북),개인,전자,0
783,테크노마트 강변,노트하우스 (중고노트북),개인,전자,0
784,테크노마트 강변,눈의꽃 (아이스크림),개인,식음료,0
785,테크노마트 강변,뉴게임 (게임),개인,전자,0
786,테크노마트 강변,골드뱅크 (귀금속),개인,패션,0
787,테크노마트 강변,뉴서울전자 (카메라),개인,전자,0
788,테크노마트 강변,NEW S&S텔레콤 (핸드폰),개인,전자,0
789,테크노마트 강변,뉴욕 (구두),개인,패션,0
790,테크노마트 강변,니콘카메라 서비스센터 (서비스센터),프랜차이즈,전자,0
791,테크노마트 강변,다다텔레콤 (핸드폰),개인,전자,0
792,테크노마트 강변,다래순두부 (순두부),개인,식음료,0
793,테크노마트 강변,다림디지털 (핸드폰),개인,전자,0
794,테크노마트 강변,다마짱 (계란요리전문점),프랜차이즈,식음료,0
795,테크노마트 강변,"다빈유통 (삼성가전,소형가전)",개인,전자,0
796,테크노마트 강변,다산컴퍼니 (노트북),개인,전자,0
797,테크노마트 강변,다솜텔레콤 (핸드폰),개인,전자,0
798,테크노마트 강변,다솜프라자(주) (삼성전자 가전제품),개인,전자,0
799,테크노마트 강변,다연정보시스템 (조립컴퓨터),개인,전자,0
800,테크노마트 강변,다우텔레콤,개인,전자,0
801,테크노마트 강변,다원종합유통 (.),개인,전자,0
802,테크노마트 강변,다정통신,개인,전자,0
803,테크노마트 강변,단단컴퍼니 (카메라),개인,전자,0
804,테크노마트 강변,키즈마켓 (아동복 전문),개인,패션,0
805,테크노마트 강변,대경OA시스템 (주변기기),개인,전자,0
806,테크노마트 강변,대경시스템 (음향기기 전문점),개인,전자,0
807,테크노마트 강변,대명코리아 (사무기기),개인,전자,0
808,테크노마트 강변,대산코리아 (컴퓨터),개인,전자,0
809,테크노마트 강변,대성음향,개인,전자,0
810,테크노마트 강변,대성정보통신 (핸드폰),개인,전자,0
811,테크노마트 강변,대일정보통신 (케이블),개인,전자,0
812,테크노마트 강변,동서가구 (가구),프랜차이즈,패션,0
813,테크노마트 강변,대천시스템 (조립컴퓨터),개인,전자,0
814,테크노마트 강변,대한전자 (DSLR 카메라),개인,전자,0
815,테크노마트 강변,대한텔레콤 (핸드폰),개인,전자,0
816,테크노마트 강변,대호전자 (수입하이엔드 오디오),개인,전자,0
817,테크노마트 강변,대화컴퓨터테크노 (아이맥),개인,전자,0
818,테크노마트 강변,더나와테크노 (조립컴퓨터),개인,전자,0
819,테크노마트 강변,더맨 (남성의류),개인,패션,0
820,테크노마트 강변,더블유비씨커뮤니티,개인,전자,0
821,테크노마트 강변,더쇼핑,개인,전자,0
822,테크노마트 강변,더페이스샵 (화장품),프랜차이즈,패션,0
823,테크노마트 강변,던킨도너츠 (도너츠),프랜차이즈,식음료,0
824,테크노마트 강변,데이타컴 (컴퓨터),개인,전자,0
825,테크노마트 강변,데코플라워 (꽃집),개인,기타,0
826,테크노마트 강변,덱스전자 (노트북),개인,전자,0
827,테크노마트 강변,밥마트 (전투식량),개인,식음료,0
828,테크노마트 강변,도락 (우동/일식덮밥),개인,식음료,0
829,테크노마트 강변,도울컴센타 (컴퓨터조립),개인,전자,0
830,테크노마트 강변,동광전자 (핸드폰),개인,전자,0
831,테크노마트 강변,동남 C&C (조립PC),개인,전자,0
832,테크노마트 강변,동락월드㈜ (대형가전),개인,전자,0
833,테크노마트 강변,동신참치 (참치회),프랜차이즈,식음료,0
834,테크노마트 강변,동양전자 (라디오),개인,전자,0
835,테크노마트 강변,두리원 통신 (핸드폰),개인,전자,0
836,테크노마트 강변,두바이,개인,전자,0
837,테크노마트 강변,두울,개인,전자,0
838,테크노마트 강변,드림모바일,개인,전자,0
839,테크노마트 강변,드림텔레콤 (핸드폰),개인,전자,0
840,테크노마트 강변,디셀바이 (카메라),개인,전자,0
841,테크노마트 강변,디앤디시스템 (조립컴퓨터),개인,전자,0
842,테크노마트 강변,디앤디에스,개인,전자,0
843,테크노마트 강변,디에스테크시스템 (산업용컴퓨터),개인,전자,0
844,테크노마트 강변,디엠탑,개인,전자,0
845,테크노마트 강변,디엠피하우스 (카메라),개인,전자,0
846,테크노마트 강변,비보트케이 (카메라),개인,전자,0
847,테크노마트 강변,디웍스 (조립컴퓨터),개인,전자,0
848,테크노마트 강변,Bakery DZ (제과),개인,식음료,0
849,테크노마트 강변,디지털라이즈 (핸드폰액세서리),개인,전자,0
850,테크노마트 강변,디지털랜드 (대형가전),개인,전자,0
851,테크노마트 강변,디지털매직 (블랙박스),개인,전자,0
852,테크노마트 강변,디지털성민 (카메라),개인,전자,0
853,테크노마트 강변,디지털하우스,개인,전자,0
854,테크노마트 강변,디핀다트아이스크림 (아이스크림),프랜차이즈,식음료,0
855,테크노마트 강변,또또모바일,개인,전자,0
856,테크노마트 강변,라마스테카레 (카레라이스),개인,식음료,0
857,테크노마트 강변,라이트컴 (컴퓨터 주변기기),개인,전자,0
858,테크노마트 강변,라임디카 (카메라),개인,전자,0
859,테크노마트 강변,장라희식당 (막국수),개인,식음료,0
860,테크노마트 강변,럭시 (귀금속),개인,패션,0
861,테크노마트 강변,럭키카메라 (카메라),개인,전자,0
862,테크노마트 강변,럭키홀,개인,전자,0
863,테크노마트 강변,런 (여성의류),개인,패션,0
864,테크노마트 강변,레드로즈 (임부복),개인,패션,0
865,테크노마트 강변,레인보우,개인,전자,0
866,테크노마트 강변,로그인 (조립컴퓨터),개인,전자,0
867,테크노마트 강변,루비 (여성 빅사이즈 의류),개인,패션,0
868,테크노마트 강변,롯데리아(강변씨네마점) (패스트푸드),프랜차이즈,식음료,0
869,테크노마트 강변,롯데리아강변테크노점 (패스트푸드),프랜차이즈,식음료,0
870,테크노마트 강변,롯데쇼핑(주)롯데마트 (대형마트),프랜차이즈,기타,0
871,테크노마트 강변,루나코리아,개인,전자,0
872,테크노마트 강변,루딕,개인,전자,0
873,테크노마트 강변,루이텔레콤 (핸드폰),개인,전자,0
874,테크노마트 강변,리바트프라자 (가구),프랜차이즈,패션,0
875,테크노마트 강변,리얼시스템 (노트북),개인,전자,0
876,테크노마트 강변,리얼컴,개인,전자,0
877,테크노마트 강변,이가테레콤 (.),개인,전자,0
878,테크노마트 강변,리컴시스템 (조립컴퓨터),개인,전자,0
879,테크노마트 강변,린모바일 (.),개인,패션,0
880,테크노마트 강변,립스 (여성의류),개인,패션,0
881,테크노마트 강변,마루한식부페 (한식뷔페),개인,식음료,0
882,테크노마트 강변,마린텔레콤 (핸드폰),개인,전자,0
883,테크노마트 강변,마마돈까스 (돈까스),개인,식음료,0
884,테크노마트 강변,게임마스터 (게임 타이틀),개인,전자,0
885,테크노마트 강변,게임기할인매장 (.),개인,전자,0
886,테크노마트 강변,마틸다 (여성의류),개인,패션,0
887,테크노마트 강변,맥산 (컴퓨터 소모품),개인,전자,0
888,테크노마트 강변,맥스모바일 (핸드폰),개인,전자,0
889,테크노마트 강변,"맥스토리 (아이맥, 맥북프로)",개인,전자,0
890,테크노마트 강변,맨앤텔㈜ (핸드폰),개인,전자,0
891,테크노마트 강변,메가폰 (핸드폰),개인,전자,0
892,테크노마트 강변,메탈토마토 (컴퓨터),개인,전자,0
893,테크노마트 강변,멘토박스 (핸드폰),개인,전자,0
894,테크노마트 강변,명동칼국수 (칼국수),프랜차이즈,식음료,0
895,테크노마트 강변,"모닝글로리 (문구, 팬시)",프랜차이즈,패션,0
896,테크노마트 강변,모도리,개인,전자,0
897,테크노마트 강변,모디나모바일샵,개인,전자,0
898,테크노마트 강변,모모카 (우동),개인,식음료,0
899,테크노마트 강변,모바일미,개인,전자,0
900,테크노마트 강변,모바일박스,개인,전자,0
901,테크노마트 강변,미 (여성의류),개인,패션,0
902,테크노마트 강변,미도 (핸드폰),개인,전자,0
903,테크노마트 강변,미디테크(MIDITECH) (컴퓨터),개인,전자,0
904,테크노마트 강변,"미래CCTV (감시카메라,CCTV)",개인,전자,0
905,테크노마트 강변,미래세무회계사무소,개인,기타,0
906,테크노마트 강변,미르미디어 (컴퓨터 소모품),개인,전자,0
907,테크노마트 강변,미소 (여성의류),개인,패션,0
908,테크노마트 강변,미소천사 (핸드폰),개인,전자,0
909,테크노마트 강변,미스터보쌈 (보쌈),개인,식음료,0
910,테크노마트 강변,미향전자 (음향기기),개인,전자,0
911,테크노마트 강변,포토하우스 (카메라전문점),개인,전자,0
912,테크노마트 강변,민우텔레콤 (핸드폰),개인,전자,0
913,테크노마트 강변,민텔레콤 (핸드폰),개인,전자,0
914,테크노마트 강변,"밀리언컴퍼니 (전자렌지, 제빵기)",개인,전자,0
915,테크노마트 강변,바다텔레콤 (핸드폰),개인,전자,0
916,테크노마트 강변,바로텔레콤 (핸드폰),개인,전자,0
917,테크노마트 강변,바른모바일,개인,전자,0
918,테크노마트 강변,바우하우스 (오디오 TV장식장),개인,패션,0
919,테크노마트 강변,바이더제이 (.),개인,전자,0
920,테크노마트 강변,바이스마트 (.),개인,전자,0
921,테크노마트 강변,바젤 (귀금속),개인,패션,0
922,테크노마트 강변,밝은조명 (조명),개인,패션,0
923,테크노마트 강변,베컴 (.),개인,전자,0
924,테크노마트 강변,백년통신 (핸드폰),개인,전자,0
925,테크노마트 강변,뱅크25 (카드단말기),개인,전자,0
926,테크노마트 강변,비버리힐스타운 (여성의류),개인,패션,0
927,테크노마트 강변,애견마을 (애견용품),개인,기타,0
928,테크노마트 강변,베스트바이 (음향기기),개인,전자,0
929,테크노마트 강변,베스트바이 (핸드폰),개인,전자,0
930,테크노마트 강변,베이모바일 (핸드폰),개인,전자,0
931,테크노마트 강변,베이비몽드 (컴퓨터및 주변기기),개인,전자,0
932,테크노마트 강변,벤스마트,개인,전자,0
933,테크노마트 강변,별주부강변점 (해물요리),개인,식음료,0
934,테크노마트 강변,보람컴퓨터 (조립컴퓨터),개인,전자,0
935,테크노마트 강변,보람테크 (조립컴퓨터),개인,전자,0
936,테크노마트 강변,보보전자 (삼성가전),개인,전자,0
937,테크노마트 강변,It´s skin (화장품),프랜차이즈,패션,0
938,테크노마트 강변,브라보통신,개인,전자,0
939,테크노마트 강변,브이텔레콤 (핸드폰),개인,전자,0
940,테크노마트 강변,블랙컴퓨터 (소모품),개인,전자,0
941,테크노마트 강변,태양모바일 (.),개인,전자,0
942,테크노마트 강변,블루클럽 (미용실),프랜차이즈,패션,0
943,테크노마트 강변,엘르 (언더웨어),프랜차이즈,패션,0
944,테크노마트 강변,"비디오나라 (DVD, 블루레이)",개인,전자,0
945,테크노마트 강변,비비9 (핸드폰),개인,전자,0
946,테크노마트 강변,비엔에스 (컴퓨터),개인,전자,0
947,테크노마트 강변,비젼음향시스템 (음향기기),개인,전자,0
948,테크노마트 강변,비즈존 (핸드폰액세서리),개인,전자,0
949,테크노마트 강변,비타민정보 (핸드폰),개인,전자,0
950,테크노마트 강변,"비트컴퓨터 (컴퓨터, 모니터)",개인,전자,0
951,테크노마트 강변,빅뱅 (여성의류),개인,패션,0
952,테크노마트 강변,빈티지오디오 (빈티지오디오보상판매),개인,전자,0
953,테크노마트 강변,빌트씨앤씨 (조립컴퓨터),개인,전자,0
954,테크노마트 강변,빛나리텔레콤,개인,전자,0
955,테크노마트 강변,빨간먼지,개인,전자,0
956,테크노마트 강변,구찌 (남성의류),개인,패션,1
957,테크노마트 강변,신용회복위원회 (서민금융통합지원센터),프랜차이즈,기타,0
958,테크노마트 강변,사랑옵다 (한복),개인,패션,0
959,테크노마트 강변,사틴헤어살롱 (미용실),프랜차이즈,패션,0
960,테크노마트 강변,산천 (비빔밥),개인,식음료,0
961,테크노마트 강변,"산호일식 (생선, 탕)",개인,식음료,0
962,테크노마트 강변,삼성OA (사무기기),프랜차이즈,전자,0
963,테크노마트 강변,삼성모바일,프랜차이즈,전자,0
964,테크노마트 강변,삼성전자서비스 (서비스센터),프랜차이즈,전자,0
965,테크노마트 강변,삼성프라자 (핸드폰),프랜차이즈,전자,0
966,테크노마트 강변,삼신이앤비 (가전-온라인),개인,전자,0
967,테크노마트 강변,삼영홈시스테크노점 (쿠쿠(CUCKOO)),개인,전자,0
968,테크노마트 강변,삼원@,개인,전자,0
969,테크노마트 강변,삼육컴퓨터 (조립컴퓨터),개인,전자,0
970,테크노마트 강변,삼인이앤씨,개인,전자,0
971,테크노마트 강변,삼화전자 (소형가전),개인,전자,0
972,테크노마트 강변,최씨부엌 (사골북어국),개인,식음료,0
973,테크노마트 강변,새한소리 (음향기기),개인,전자,0
974,테크노마트 강변,새한소프트 (소프트웨어),개인,전자,0
975,테크노마트 강변,샌디클래식 (여성의류),개인,패션,0
976,테크노마트 강변,샤뜰레 (돈까스전문점),개인,식음료,0
977,테크노마트 강변,SK텔레콤 테크노마트 지점 (고객지원센터),프랜차이즈,전자,0
978,테크노마트 강변,데이타복구센타 (데이타복원),개인,전자,0
979,테크노마트 강변,서울악기 (악기),개인,기타,0
980,테크노마트 강변,서울정보통신 (핸드폰),개인,전자,0
981,테크노마트 강변,서진 (컴퓨터),개인,전자,0
982,테크노마트 강변,"서진솔루션 (컴퓨터, 데이터복구)",개인,전자,0
983,테크노마트 강변,서현코리아 (.),개인,전자,0
984,테크노마트 강변,성공통신 (핸드폰),개인,전자,0
985,테크노마트 강변,성신 (핸드폰),개인,전자,0
986,테크노마트 강변,성심텔레콤 (핸드폰),개인,전자,0
987,테크노마트 강변,서원텔레콤II (핸드폰),개인,전자,0
988,테크노마트 강변,성진ELC (.),개인,전자,0
989,테크노마트 강변,매니아클럽 (게임),개인,전자,0
990,테크노마트 강변,성진프라자 (소형가전),개인,전자,0
991,테크노마트 강변,세븐일레븐 (편의점),개인,식음료,0
992,테크노마트 강변,세아통신 (핸드폰),개인,전자,0
993,테크노마트 강변,세이미 (컴퓨터),개인,전자,0
994,테크노마트 강변,세친구 (조립컴퓨터),개인,전자,0
995,테크노마트 강변,센스 (예물전문점),개인,패션,0
996,테크노마트 강변,셀네트 (핸드폰),개인,전자,0
997,테크노마트 강변,셈틀 (조립컴퓨터),개인,전자,0
998,테크노마트 강변,더쇼핑 (음향기기),개인,전자,0
999,테크노마트 강변,소모컴프라자 (컴퓨터조립),개인,전자,0
1000,테크노마트 강변,소모품다드림 (컴퓨터 소모품),개인,전자,0
1001,테크노마트 강변,소모품월드 (.),개인,전자,0
1002,테크노마트 강변,소모품이야기 (컴퓨터 소모품),개인,전자,0
1003,테크노마트 강변,소풍 (매점),개인,식음료,0
1004,테크노마트 강변,솔이유통 (카메라),개인,전자,0
1005,테크노마트 강변,송파스타일텔레콤 (핸드폰),개인,전자,0
1006,테크노마트 강변,수리나라,개인,전자,0
1007,테크노마트 강변,"수리나라 (노트북,데이터복구)",개인,전자,0
1008,테크노마트 강변,수악기 (악기),개인,기타,0
1009,테크노마트 강변,수텔레콤 (핸드폰),개인,전자,0
1010,테크노마트 강변,슈랜드/ZOOM/TM SHOES/밀림 (구두),개인,패션,0
1011,테크노마트 강변,스마트 ON (컴퓨터주변기기),개인,전자,0
1012,테크노마트 강변,스마트365 (핸드폰),개인,전자,0
1013,테크노마트 강변,스마트에스씨 (핸드폰),개인,전자,0
1014,테크노마트 강변,스마트컴바인,개인,전자,0
1015,테크노마트 강변,스마트폰114 (.),개인,전자,0
1016,테크노마트 강변,"스시우동 (우동,메밀)",개인,식음료,0
1017,테크노마트 강변,스키피오 (가구),개인,패션,0
1018,테크노마트 강변,스타텔레콤 (핸드폰),개인,전자,0
1019,테크노마트 강변,스타하우스 (침구류),개인,패션,0
1020,테크노마트 강변,"스피드코너 (구두수선,열쇠)",개인,패션,0
1021,테크노마트 강변,슬기텔레콤 (핸드폰),개인,전자,0
1022,테크노마트 강변,시골밥상 (시골보리밥),개인,식음료,0
1023,테크노마트 강변,시온텔레콤 (핸드폰),개인,전자,0
1024,테크노마트 강변,"신광전자 (소니캠코더,카메라)",개인,전자,0
1025,테크노마트 강변,신데렐라 (여성의류),개인,패션,0
1026,테크노마트 강변,신드롬텔레콤 (.),개인,전자,0
1027,테크노마트 강변,신라전골 (전골류),개인,식음료,0
1028,테크노마트 강변,신성통신 (핸드폰),개인,전자,0
1029,테크노마트 강변,신세계통신,개인,전자,0
1030,테크노마트 강변,신안전자 (음향기기),개인,전자,0
1031,테크노마트 강변,신영아이티 (소형가전),개인,전자,0
1032,테크노마트 강변,신창디지탈 (메모리전문점),개인,전자,0
1033,테크노마트 강변,신한은행 (금융),프랜차이즈,기타,0
1034,테크노마트 강변,신화텔레콤,개인,전자,0
1035,테크노마트 강변,싸다구 (핸드폰),개인,전자,0
1036,테크노마트 강변,싸이텔레콤 (핸드폰),개인,전자,0
1037,테크노마트 강변,쌍둥이텔레콤 (핸드폰),개인,전자,0
1038,테크노마트 강변,썬에프씨,개인,전자,0
1039,테크노마트 강변,카페세리오 (커피),개인,식음료,0
1040,테크노마트 강변,쏘울 (핸드폰),개인,전자,0
1041,테크노마트 강변,쑥쓰럽커피,개인,식음료,0
1042,테크노마트 강변,씨네마 월드(한강) (DVD),개인,전자,0
1043,테크노마트 강변,타임네일 (네일아트),개인,패션,0
1044,테크노마트 강변,"씨디뱅크 (주변기기, 소모품)",개인,전자,0
1045,테크노마트 강변,씨에스사운드 (음향기기),개인,전자,0
1046,테크노마트 강변,씨탑골프 (골프용품),개인,기타,0
1047,테크노마트 강변,아가방 (유아복),프랜차이즈,패션,0
1048,테크노마트 강변,"아그레망H (침구,커튼)",개인,패션,0
1049,테크노마트 강변,아람아이앤씨(주) (핸드폰),개인,전자,0
1050,테크노마트 강변,아레나,개인,패션,0
1051,테크노마트 강변,아리벼리 (핸드폰),개인,전자,0
1052,테크노마트 강변,아성 (컴퓨터),개인,전자,0
1053,테크노마트 강변,아시아모바일 (핸드폰),개인,전자,0
1054,테크노마트 강변,아오키돈부리 (덮밥),개인,식음료,0
1055,테크노마트 강변,아이디,개인,전자,0
1056,테크노마트 강변,아이러브플렛 (슈즈),개인,패션,0
1057,테크노마트 강변,아이벨리 (휴대폰액세서리),개인,패션,0
1058,테크노마트 강변,아이비 (.),개인,전자,0
1059,테크노마트 강변,아이쉴드 (핸드폰),개인,전자,0
1060,테크노마트 강변,아이스마일어게인 (핸드폰수리),개인,전자,0
1061,테크노마트 강변,아이앤컴퍼니,개인,전자,0
1062,테크노마트 강변,티엠정보통신 (통신),개인,전자,0
1063,테크노마트 강변,아이엠컴퓨터 (컴퓨터),개인,전자,0
1064,테크노마트 강변,아이티컴퍼니 (핸드폰),개인,전자,0
1065,테크노마트 강변,아인스정보통신 (핸드폰),개인,전자,0
1066,테크노마트 강변,아트론상사 (빔프로젝터),개인,전자,0
1067,테크노마트 강변,아프로텔레콤 (핸드폰),개인,전자,0
1068,테크노마트 강변,"악기코리아 (기타,피아노)",개인,기타,0
1069,테크노마트 강변,안동찜닭 (찜닭/삼계탕),프랜차이즈,식음료,0
1070,테크노마트 강변,안테나 (핸드폰),개인,전자,0
1071,테크노마트 강변,알리바바 (핸드폰),개인,전자,0
1072,테크노마트 강변,"알파씨앤씨 (프린터,복사기,)",개인,전자,0
1073,테크노마트 강변,애슐리 (패밀리레스토랑),개인,식음료,0
1074,테크노마트 강변,애플모아,개인,전자,0
1075,테크노마트 강변,애플스테이션 (핸드폰),개인,전자,0
1076,테크노마트 강변,애플시스템 (조립컴퓨터),개인,전자,0
1077,테크노마트 강변,애플팜 (노트북),개인,전자,0
1078,테크노마트 강변,야판다베이스샵 (야구용품 전문매장),개인,기타,0
1079,테크노마트 강변,엄마손구이 (구이류),개인,식음료,0
1080,테크노마트 강변,엄전략 SYSTEM (핸드폰),개인,전자,0
1081,테크노마트 강변,에뛰드하우스 (화장품),프랜차이즈,패션,0
1082,테크노마트 강변,에뜨레 (가구),개인,패션,0
1083,테크노마트 강변,에반픽스,개인,전자,0
1084,테크노마트 강변,에스까르떼 (가방),프랜차이즈,패션,0
1085,테크노마트 강변,에스앤지 (여성의류),개인,패션,0
1086,테크노마트 강변,태영탤레콤 (.),개인,전자,0
1087,테크노마트 강변,SSC (핸드폰),개인,전자,0
1088,테크노마트 강변,SS텔레콤 (핸드폰),개인,전자,0
1089,테크노마트 강변,에스제이컴 (조립컴퓨터),개인,전자,0
1090,테크노마트 강변,에스지솔루션 (.),개인,전자,0
1091,테크노마트 강변,에스지인터내셔널,개인,전자,0
1092,테크노마트 강변,에이브이컴퍼니 (수입오디오공식대리점),개인,전자,0
1093,테크노마트 강변,에이스모바일,개인,전자,0
1094,테크노마트 강변,에이스전산 (PC주변기기),개인,전자,0
1095,테크노마트 강변,에이원익스프레스 (스파게티),개인,식음료,0
1096,테크노마트 강변,에이치앤케이모바일,개인,전자,0
1097,테크노마트 강변,에이제이소모품 (컴퓨터주변기기),개인,전자,0
1098,테크노마트 강변,에코글로리 (소형가전),개인,전자,0
1099,테크노마트 강변,NS모바일 (핸드폰),개인,전자,0
1100,테크노마트 강변,엔에이 (핸드폰),개인,전자,0
1101,테크노마트 강변,엔엠에스 (핸드폰),개인,전자,0
1102,테크노마트 강변,엔젤 (핸드폰),개인,전자,0
1103,테크노마트 강변,로폴 (남성셔츠),개인,패션,0
1104,테크노마트 강변,엔케이플러스 (.),개인,전자,0
1105,테크노마트 강변,엔터컴 (컴퓨터),개인,전자,0
1106,테크노마트 강변,엔피씨 (컴퓨터조립 및 노트),개인,전자,0
1107,테크노마트 강변,엔피씨 (컴퓨터조립 및 노트),개인,전자,0
1108,테크노마트 강변,황토숨&자연휴 (가구),프랜차이즈,패션,0
1109,테크노마트 강변,엘비스코리아 (수제화),프랜차이즈,패션,0
1110,테크노마트 강변,엠브로시아 (샌드위치/음료),개인,식음료,0
1111,테크노마트 강변,엠아이텍 (핸드폰),개인,전자,0
1112,테크노마트 강변,엠케이컴퍼니(애플짱) (핸드폰),개인,전자,0
1113,테크노마트 강변,엠투네트웍스 (노트북),개인,전자,0
1114,테크노마트 강변,엠피모바일 (핸드폰),개인,전자,0
1115,테크노마트 강변,여우별 (핸드폰),개인,전자,0
1116,테크노마트 강변,"연우전자 (면도기,미니오디오)",개인,전자,0
1117,테크노마트 강변,영스모바일 (TTL),개인,전자,0
1118,테크노마트 강변,영이테크 (컴퓨터),개인,전자,0
1119,테크노마트 강변,영전자 (소형가전),개인,전자,0
1120,테크노마트 강변,영진컴퓨터,프랜차이즈,전자,0
1121,테크노마트 강변,영풍통신 (핸드폰),개인,전자,0
1122,테크노마트 강변,우리꼴자연가구 & apina (가구),개인,패션,0
1123,테크노마트 강변,데논&마란츠 / 파나소닉 / JVC 서비스센터 (서비스센터),프랜차이즈,전자,0
1124,테크노마트 강변,예술,개인,전자,0
1125,테크노마트 강변,예프 (여성의류),개인,패션,0
1126,테크노마트 강변,오군모바일,개인,전자,0
1127,테크노마트 강변,오디오메이트 (영상.음향기기),개인,전자,0
1128,테크노마트 강변,오뚜기통신 (핸드폰),개인,전자,0
1129,테크노마트 강변,오렌지전자 (소형가전),개인,전자,0
1130,테크노마트 강변,오마니순대전문점 (순대국),개인,식음료,0
1131,테크노마트 강변,오마켓 (핸드폰),개인,전자,0
1132,테크노마트 강변,오성모바일 (핸드폰),개인,전자,0
1133,테크노마트 강변,오성일렉 (음향기기),개인,전자,0
1134,테크노마트 강변,오케이텔레콤 (핸드폰액세서리),개인,전자,0
1135,테크노마트 강변,오토타임 (시계/수리),개인,패션,0
1136,테크노마트 강변,오트우드퍼니처 (가구),개인,패션,0
1137,테크노마트 강변,오폰 (컴퓨터 조립 수리 ),개인,전자,0
1138,테크노마트 강변,"오피에스 (프린터, 잉크)",개인,전자,0
1139,테크노마트 강변,온누리현대약국 (약국),프랜차이즈,기타,0
1140,테크노마트 강변,와사비,개인,식음료,0
1141,테크노마트 강변,와와 (핸드폰),개인,전자,0
1142,테크노마트 강변,와와21 (게임),개인,전자,0
1143,테크노마트 강변,와우네일 (네일아트),개인,패션,0
1144,테크노마트 강변,M&M가발 (가발),개인,패션,0
1145,테크노마트 강변,요컴 (컴퓨터 및 주변기기),개인,전자,0
1146,테크노마트 강변,용호전자,개인,전자,0
1147,테크노마트 강변,우리 (핸드폰),개인,전자,0
1148,테크노마트 강변,우리전자 (음향기기),개인,전자,0
1149,테크노마트 강변,우리텔레콤,개인,전자,0
1150,테크노마트 강변,우영전자 (핸드폰),개인,전자,0
1151,테크노마트 강변,우주마트 (생활가전),개인,전자,0
1152,테크노마트 강변,우진전자 (네이게이션),개인,전자,0
1153,테크노마트 강변,우편취급국 (우편/택배),개인,기타,0
1154,테크노마트 강변,원스탑피씨 (컴퓨터),개인,전자,0
1155,테크노마트 강변,원엔터,개인,전자,0
1156,테크노마트 강변,A통신 (.),개인,전자,0
1157,테크노마트 강변,원트레이딩 (핸드폰),개인,전자,0
1158,테크노마트 강변,코끼리 (여성의류),개인,패션,0
1159,테크노마트 강변,월드모바일 (핸드폰),개인,전자,0
1160,테크노마트 강변,월드엔,개인,전자,0
1161,테크노마트 강변,월드전자 (가전소품),개인,전자,0
1162,테크노마트 강변,웰빙디지탈 (하이패스),개인,전자,0
1163,테크노마트 강변,웰컴 (조립컴퓨터),개인,전자,0
1164,테크노마트 강변,위너스비즈(주) (노트북),개인,전자,0
1165,테크노마트 강변,위드스토리 (온라인매장),개인,식음료,0
1166,테크노마트 강변,윈윈 (.),개인,전자,0
1167,테크노마트 강변,유선텔레콤 (핸드폰),개인,전자,0
1168,테크노마트 강변,유엔전자 (카메라),개인,전자,0
1169,테크노마트 강변,유일 (사무실),개인,전자,0
1170,테크노마트 강변,유진텔레콤 (핸드폰),개인,전자,0
1171,테크노마트 강변,라돌체비타 (아이스와인전문점),개인,식음료,0
1172,테크노마트 강변,으뜸컴퓨터 (조립컴퓨터),개인,전자,0
1173,테크노마트 강변,은별전자 (카메라),개인,전자,0
1174,테크노마트 강변,은성식품 (전자담배),개인,기타,0
1175,테크노마트 강변,은혜주단 (한복),개인,패션,0
1176,테크노마트 강변,의료기 아산 (의료기기),개인,기타,0
1177,테크노마트 강변,수선실 (의류수선),개인,패션,0
1178,테크노마트 강변,뽀빠이만두 (만두),개인,식음료,0
1179,테크노마트 강변,이가네,프랜차이즈,식음료,0
1180,테크노마트 강변,이노센트/템퍼/쏨모 (가구),개인,패션,0
1181,테크노마트 강변,이니스프리 (화장품),프랜차이즈,패션,0
1182,테크노마트 강변,이성구,개인,전자,0
1183,테크노마트 강변,이소리세상 (주변기기),개인,전자,0
1184,테크노마트 강변,이슬모바일 (핸드폰),개인,전자,0
1185,테크노마트 강변,이시그코리아 (전자담배),개인,기타,0
1186,테크노마트 강변,이안컴퓨터 (컴퓨터),개인,전자,0
1187,테크노마트 강변,이지정보통신 (핸드폰),개인,전자,0
1188,테크노마트 강변,이지테크 (컴퓨터 조립),개인,전자,0
1189,테크노마트 강변,이태리수제화 (수제화),개인,패션,0
1190,테크노마트 강변,이현모바일 (핸드폰),개인,전자,0
1191,테크노마트 강변,이화통산 (핸드폰),개인,전자,0
1192,테크노마트 강변,인견나라 (인견의류),개인,패션,0
1193,테크노마트 강변,인까사 (가구),개인,패션,0
1194,테크노마트 강변,인컴 (노트북),개인,전자,0
1195,테크노마트 강변,인텔레콤,개인,전자,0
1196,테크노마트 강변,일신컴퓨터 (조립컴퓨터),개인,전자,0
1197,테크노마트 강변,일오삼정보기기 (프린터),개인,전자,0
